2012-01-01 00:00:00,2013-06-30 00:00:00,2013-07-01 00:00:00,2014-01-01 00:00:00,sklearn.tree.DecisionTreeClassifier,{'max_depth': 10, 'min_samples_split': 0.1},precision,2.0,0.2571428571428571
2012-01-01 00:00:00,2013-06-30 00:00:00,2013-07-01 00:00:00,2014-01-01 00:00:00,sklearn.tree.DecisionTreeClassifier,{'max_depth': 10, 'min_samples_split': 0.1},recall,2.0,0.018
2012-01-01 00:00:00,2013-06-30 00:00:00,2013-07-01 00:00:00,2014-01-01 00:00:00,sklearn.tree.DecisionTreeClassifier,{'max_depth': 10, 'min_samples_split': 0.1},precision,5.0,0.3146067415730337
2012-01-01 00:00:00,2013-06-30 00:00:00,2013-07-01 00:00:00,2014-01-01 00:00:00,sklearn.tree.DecisionTreeClassifier,{'max_depth': 10, 'min_samples_split': 0.1},recall,5.0,0.056
2012-01-01 00:00:00,2013-06-30 00:00:00,2013-07-01 00:00:00,2014-01-01 00:00:00,sklearn.tree.DecisionTreeClassifier,{'max_depth': 10, 'min_samples_split': 0.1},precision,10.0,0.3743016759776536
2012-01-01 00:00:00,2013-06-30 00:00:00,2013-07-01 00:00:00,2014-01-01 00:00:00,sklearn.tree.DecisionTreeClassifier,{'max_depth': 10, 'min_samples_split': 0.1},recall,10.0,0.134
2012-01-01 00:00:00,2013-06-30 00:00:00,2013-07-01 00:00:00,2014-01-01 00:00:00,sklearn.tree.DecisionTreeClassifier,{'max_depth': 10, 'min_samples_split': 0.1},precision,20.0,0.31197771587743733
2012-01-01 00:00:00,2013-06-30 00:00:00,2013-07-01 00:00:00,2014-01-01 00:00:00,sklearn.tree.DecisionTreeClassifier,{'max_depth': 10, 'min_samples_split': 0.1},recall,20.0,0.224
2012-01-01 00:00:00,2013-06-30 00:00:00,2013-07-01 00:00:00,2014-01-01 00:00:00,sklearn.tree.DecisionTreeClassifier,{'max_depth': 10, 'min_samples_split': 0.1},precision,30.0,0.31970260223048325
2012-01-01 00:00:00,2013-06-30 00:00:00,2013-07-01 00:00:00,2014-01-01 00:00:00,sklearn.tree.DecisionTreeClassifier,{'max_depth': 10, 'min_samples_split': 0.1},recall,30.0,0.344
2012-01-01 00:00:00,2013-06-30 00:00:00,2013-07-01 00:00:00,2014-01-01 00:00:00,sklearn.tree.DecisionTreeClassifier,{'max_depth': 10, 'min_samples_split': 0.1},precision,50.0,0.3429844097995546
2012-01-01 00:00:00,2013-06-30 00:00:00,2013-07-01 00:00:00,2014-01-01 00:00:00,sklearn.tree.DecisionTreeClassifier,{'max_depth': 10, 'min_samples_split': 0.1},recall,50.0,0.616
2012-01-01 00:00:00,2013-06-30 00:00:00,2013-07-01 00:00:00,2014-01-01 00:00:00,sklearn.svm.LinearSVC,{'C': 0.01, 'penalty': 'l2'},precision,1.0,0.35294117647058826
2012-01-01 00:00:00,2013-06-30 00:00:00,2013-07-01 00:00:00,2014-01-01 00:00:00,sklearn.svm.LinearSVC,{'C': 0.01, 'penalty': 'l2'},recall,1.0,0.012
2012-01-01 00:00:00,2013-06-30 00:00:00,2013-07-01 00:00:00,2014-01-01 00:00:00,sklearn.svm.LinearSVC,{'C': 0.01, 'penalty': 'l2'},precision,2.0,0.3142857142857143
2012-01-01 00:00:00,2013-06-30 00:00:00,2013-07-01 00:00:00,2014-01-01 00:00:00,sklearn.svm.LinearSVC,{'C': 0.01, 'penalty': 'l2'},recall,2.0,0.022
2012-01-01 00:00:00,2013-06-30 00:00:00,2013-07-01 00:00:00,2014-01-01 00:00:00,sklearn.svm.LinearSVC,{'C': 0.01, 'penalty': 'l2'},precision,5.0,0.43820224719101125
2012-01-01 00:00:00,2013-06-30 00:00:00,2013-07-01 00:00:00,2014-01-01 00:00:00,sklearn.svm.LinearSVC,{'C': 0.01, 'penalty': 'l2'},recall,5.0,0.078
2012-01-01 00:00:00,2013-06-30 00:00:00,2013-07-01 00:00:00,2014-01-01 00:00:00,sklearn.svm.LinearSVC,{'C': 0.01, 'penalty': 'l2'},precision,10.0,0.41899441340782123
2012-01-01 00:00:00,2013-06-30 00:00:00,2013-07-01 00:00:00,2014-01-01 00:00:00,sklearn.svm.LinearSVC,{'C': 0.01, 'penalty': 'l2'},recall,10.0,0.15
2012-01-01 00:00:00,2013-06-30 00:00:00,2013-07-01 00:00:00,2014-01-01 00:00:00,sklearn.svm.LinearSVC,{'C': 0.01, 'penalty': 'l2'},precision,20.0,0.4011142061281337
2012-01-01 00:00:00,2013-06-30 00:00:00,2013-07-01 00:00:00,2014-01-01 00:00:00,sklearn.svm.LinearSVC,{'C': 0.01, 'penalty': 'l2'},recall,20.0,0.288
2012-01-01 00:00:00,2013-06-30 00:00:00,2013-07-01 00:00:00,2014-01-01 00:00:00,sklearn.svm.LinearSVC,{'C': 0.01, 'penalty': 'l2'},precision,30.0,0.40148698884758366
2012-01-01 00:00:00,2013-06-30 00:00:00,2013-07-01 00:00:00,2014-01-01 00:00:00,sklearn.svm.LinearSVC,{'C': 0.01, 'penalty': 'l2'},recall,30.0,0.432
2012-01-01 00:00:00,2013-06-30 00:00:00,2013-07-01 00:00:00,2014-01-01 00:00:00,sklearn.svm.LinearSVC,{'C': 0.01, 'penalty': 'l2'},precision,50.0,0.3830734966592428
2012-01-01 00:00:00,2013-06-30 00:00:00,2013-07-01 00:00:00,2014-01-01 00:00:00,sklearn.svm.LinearSVC,{'C': 0.01, 'penalty': 'l2'},recall,50.0,0.688
2012-01-01 00:00:00,2013-06-30 00:00:00,2013-07-01 00:00:00,2014-01-01 00:00:00,sklearn.svm.LinearSVC,{'C': 0.1, 'penalty': 'l2'},precision,1.0,0.35294117647058826
2012-01-01 00:00:00,2013-06-30 00:00:00,2013-07-01 00:00:00,2014-01-01 00:00:00,sklearn.svm.LinearSVC,{'C': 0.1, 'penalty': 'l2'},recall,1.0,0.012
2012-01-01 00:00:00,2013-06-30 00:00:00,2013-07-01 00:00:00,2014-01-01 00:00:00,sklearn.svm.LinearSVC,{'C': 0.1, 'penalty': 'l2'},precision,2.0,0.3142857142857143
2012-01-01 00:00:00,2013-06-30 00:00:00,2013-07-01 00:00:00,2014-01-01 00:00:00,sklearn.svm.LinearSVC,{'C': 0.1, 'penalty': 'l2'},recall,2.0,0.022
2012-01-01 00:00:00,2013-06-30 00:00:00,2013-07-01 00:00:00,2014-01-01 00:00:00,sklearn.svm.LinearSVC,{'C': 0.1, 'penalty': 'l2'},precision,5.0,0.43820224719101125
2012-01-01 00:00:00,2013-06-30 00:00:00,2013-07-01 00:00:00,2014-01-01 00:00:00,sklearn.svm.LinearSVC,{'C': 0.1, 'penalty': 'l2'},recall,5.0,0.078
2012-01-01 00:00:00,2013-06-30 00:00:00,2013-07-01 00:00:00,2014-01-01 00:00:00,sklearn.svm.LinearSVC,{'C': 0.1, 'penalty': 'l2'},precision,10.0,0.41899441340782123
2012-01-01 00:00:00,2013-06-30 00:00:00,2013-07-01 00:00:00,2014-01-01 00:00:00,sklearn.svm.LinearSVC,{'C': 0.1, 'penalty': 'l2'},recall,10.0,0.15
2012-01-01 00:00:00,2013-06-30 00:00:00,2013-07-01 00:00:00,2014-01-01 00:00:00,sklearn.svm.LinearSVC,{'C': 0.1, 'penalty': 'l2'},precision,20.0,0.4011142061281337
2012-01-01 00:00:00,2013-06-30 00:00:00,2013-07-01 00:00:00,2014-01-01 00:00:00,sklearn.svm.LinearSVC,{'C': 0.1, 'penalty': 'l2'},recall,20.0,0.288
2012-01-01 00:00:00,2013-06-30 00:00:00,2013-07-01 00:00:00,2014-01-01 00:00:00,sklearn.svm.LinearSVC,{'C': 0.1, 'penalty': 'l2'},precision,30.0,0.40148698884758366
2012-01-01 00:00:00,2013-06-30 00:00:00,2013-07-01 00:00:00,2014-01-01 00:00:00,sklearn.svm.LinearSVC,{'C': 0.1, 'penalty': 'l2'},recall,30.0,0.432
2012-01-01 00:00:00,2013-06-30 00:00:00,2013-07-01 00:00:00,2014-01-01 00:00:00,sklearn.svm.LinearSVC,{'C': 0.1, 'penalty': 'l2'},precision,50.0,0.3830734966592428
2012-01-01 00:00:00,2013-06-30 00:00:00,2013-07-01 00:00:00,2014-01-01 00:00:00,sklearn.svm.LinearSVC,{'C': 0.1, 'penalty': 'l2'},recall,50.0,0.688
2012-01-01 00:00:00,2013-06-30 00:00:00,2013-07-01 00:00:00,2014-01-01 00:00:00,sklearn.svm.LinearSVC,{'C': 1.0, 'penalty': 'l2'},precision,1.0,0.35294117647058826
2012-01-01 00:00:00,2013-06-30 00:00:00,2013-07-01 00:00:00,2014-01-01 00:00:00,sklearn.svm.LinearSVC,{'C': 1.0, 'penalty': 'l2'},recall,1.0,0.012
2012-01-01 00:00:00,2013-06-30 00:00:00,2013-07-01 00:00:00,2014-01-01 00:00:00,sklearn.svm.LinearSVC,{'C': 1.0, 'penalty': 'l2'},precision,2.0,0.3142857142857143
2012-01-01 00:00:00,2013-06-30 00:00:00,2013-07-01 00:00:00,2014-01-01 00:00:00,sklearn.svm.LinearSVC,{'C': 1.0, 'penalty': 'l2'},recall,2.0,0.022
2012-01-01 00:00:00,2013-06-30 00:00:00,2013-07-01 00:00:00,2014-01-01 00:00:00,sklearn.svm.LinearSVC,{'C': 1.0, 'penalty': 'l2'},precision,5.0,0.43820224719101125
2012-01-01 00:00:00,2013-06-30 00:00:00,2013-07-01 00:00:00,2014-01-01 00:00:00,sklearn.svm.LinearSVC,{'C': 1.0, 'penalty': 'l2'},recall,5.0,0.078
2012-01-01 00:00:00,2013-06-30 00:00:00,2013-07-01 00:00:00,2014-01-01 00:00:00,sklearn.svm.LinearSVC,{'C': 1.0, 'penalty': 'l2'},precision,10.0,0.41899441340782123
2012-01-01 00:00:00,2013-06-30 00:00:00,2013-07-01 00:00:00,2014-01-01 00:00:00,sklearn.svm.LinearSVC,{'C': 1.0, 'penalty': 'l2'},recall,10.0,0.15
2012-01-01 00:00:00,2013-06-30 00:00:00,2013-07-01 00:00:00,2014-01-01 00:00:00,sklearn.svm.LinearSVC,{'C': 1.0, 'penalty': 'l2'},precision,20.0,0.4011142061281337
2012-01-01 00:00:00,2013-06-30 00:00:00,2013-07-01 00:00:00,2014-01-01 00:00:00,sklearn.svm.LinearSVC,{'C': 1.0, 'penalty': 'l2'},recall,20.0,0.288
2012-01-01 00:00:00,2013-06-30 00:00:00,2013-07-01 00:00:00,2014-01-01 00:00:00,sklearn.svm.LinearSVC,{'C': 1.0, 'penalty': 'l2'},precision,30.0,0.40148698884758366
2012-01-01 00:00:00,2013-06-30 00:00:00,2013-07-01 00:00:00,2014-01-01 00:00:00,sklearn.svm.LinearSVC,{'C': 1.0, 'penalty': 'l2'},recall,30.0,0.432
2012-01-01 00:00:00,2013-06-30 00:00:00,2013-07-01 00:00:00,2014-01-01 00:00:00,sklearn.svm.LinearSVC,{'C': 1.0, 'penalty': 'l2'},precision,50.0,0.3830734966592428
2012-01-01 00:00:00,2013-06-30 00:00:00,2013-07-01 00:00:00,2014-01-01 00:00:00,sklearn.svm.LinearSVC,{'C': 1.0, 'penalty': 'l2'},recall,50.0,0.688
2012-01-01 00:00:00,2013-06-30 00:00:00,2013-07-01 00:00:00,2014-01-01 00:00:00,sklearn.linear_model.LogisticRegression,{'C': 0.01, 'n_jobs': -1, 'penalty': 'l2', 'solver': 'sag'},precision,1.0,0.35294117647058826
2012-01-01 00:00:00,2013-06-30 00:00:00,2013-07-01 00:00:00,2014-01-01 00:00:00,sklearn.linear_model.LogisticRegression,{'C': 0.01, 'n_jobs': -1, 'penalty': 'l2', 'solver': 'sag'},recall,1.0,0.012
2012-01-01 00:00:00,2013-06-30 00:00:00,2013-07-01 00:00:00,2014-01-01 00:00:00,sklearn.linear_model.LogisticRegression,{'C': 0.01, 'n_jobs': -1, 'penalty': 'l2', 'solver': 'sag'},precision,2.0,0.3142857142857143
2012-01-01 00:00:00,2013-06-30 00:00:00,2013-07-01 00:00:00,2014-01-01 00:00:00,sklearn.linear_model.LogisticRegression,{'C': 0.01, 'n_jobs': -1, 'penalty': 'l2', 'solver': 'sag'},recall,2.0,0.022
